category,measurement,segment,min_interval,min_value,max_value,max_interval,token,exact_dose_token,make_extreme_value_quintile,manual_correction_range,added,observation_count,num_quantiles,original_token
medications,fentanyl_mcg_kg_hr,q6,(,1.522,1.928,],"medications_fentanyl_mcg_kg_hr_(1.522,1.928]",0,,,,,,
medications,fentanyl_mcg_kg_hr,q7,(,1.928,2.451,],"medications_fentanyl_mcg_kg_hr_(1.928,2.451]",0,,,,,,
medications,fentanyl_mcg_kg_hr,q8,(,2.451,3.212,],"medications_fentanyl_mcg_kg_hr_(2.451,3.212]",0,,,,,,
medications,fentanyl_mcg_kg_hr,q9,(,3.212,214.176,],"medications_fentanyl_mcg_kg_hr_(3.212,214.176]",0,,,,,,
medications,hydromorphone_mg_hr,q0,(,0.0,0.5,],"medications_hydromorphone_mg_hr_(0.0,0.5]",0,,,,,,
medications,hydromorphone_mg_hr,zero,[,0.0,0.0,],"medications_hydromorphone_mg_hr_[0.0,0.0]",1,,,zero_token,,,
medications,hydromorphone_mg_hr,q1,(,0.5,1.0,],"medications_hydromorphone_mg_hr_(0.5,1.0]",0,,,,,,
medications,hydromorphone_mg_hr,q2,(,1.0,1.5,],"medications_hydromorphone_mg_hr_(1.0,1.5]",0,,,,,,
medications,hydromorphone_mg_hr,q3,(,1.5,2.0,],"medications_hydromorphone_mg_hr_(1.5,2.0]",0,,,,,,
medications,hydromorphone_mg_hr,q4,(,2.0,2.5,],"medications_hydromorphone_mg_hr_(2.0,2.5]",0,,,,,,
medications,hydromorphone_mg_hr,q5,(,2.5,3.0,],"medications_hydromorphone_mg_hr_(2.5,3.0]",0,,,,,,
medications,hydromorphone_mg_hr,q6,(,3.0,4.0,],"medications_hydromorphone_mg_hr_(3.0,4.0]",0,,,,,,
medications,hydromorphone_mg_hr,q7,(,4.0,5.0,],"medications_hydromorphone_mg_hr_(4.0,5.0]",0,,,,,,
medications,hydromorphone_mg_hr,q8,(,5.0,6.0,),"medications_hydromorphone_mg_hr_(5.0,6.0)",0,,,,,,
medications,hydromorphone_mg_hr,q9,[,6.0,6.0,],"medications_hydromorphone_mg_hr_[6.0,6.0]",1,1.0,,added,1183.0,5.0,med_hydromorphone_q9
medications,hydromorphone_mg_hr,q9,(,6.0,8.0,],"medications_hydromorphone_mg_hr_(6.0,8.0]",0,1.0,,added,1518.0,5.0,med_hydromorphone_q9
medications,hydromorphone_mg_hr,q9,(,8.0,40.0,],"medications_hydromorphone_mg_hr_(8.0,40.0]",0,1.0,,added,359.0,5.0,med_hydromorphone_q9
medications,ketamine_mcg_kg_hr,q0,(,0.0,69.32,],"medications_ketamine_mcg_kg_hr_(0.0,69.32]",0,,,,,,
medications,ketamine_mcg_kg_hr,zero,[,0.0,0.0,],"medications_ketamine_mcg_kg_hr_[0.0,0.0]",1,,,zero_token,,,
medications,ketamine_mcg_kg_hr,q1,(,69.32,189.23,],"medications_ketamine_mcg_kg_hr_(69.32,189.23]",0,,,,,,
medications,ketamine_mcg_kg_hr,q2,(,189.23,254.77,],"medications_ketamine_mcg_kg_hr_(189.23,254.77]",0,,,,,,
medications,ketamine_mcg_kg_hr,q3,(,254.77,342.68,],"medications_ketamine_mcg_kg_hr_(254.77,342.68]",0,,,,,,
medications,ketamine_mcg_kg_hr,q4,(,342.68,423.73,],"medications_ketamine_mcg_kg_hr_(342.68,423.73]",0,,,,,,
medications,ketamine_mcg_kg_hr,q5,(,423.73,503.92,],"medications_ketamine_mcg_kg_hr_(423.73,503.92]",0,,,,,,
medications,ketamine_mcg_kg_hr,q6,(,503.92,722.89,],"medications_ketamine_mcg_kg_hr_(503.92,722.89]",0,,,,,,
medications,ketamine_mcg_kg_hr,q7,(,722.89,1194.28,],"medications_ketamine_mcg_kg_hr_(722.89,1194.28]",0,,,,,,
medications,ketamine_mcg_kg_hr,q8,(,1194.28,1810.0,],"medications_ketamine_mcg_kg_hr_(1194.28,1810.0]",0,,,,,,
medications,ketamine_mcg_kg_hr,q9,(,1810.0,42350.0,],"medications_ketamine_mcg_kg_hr_(1810.0,42350.0]",0,,,,,,
medications,labetalol_mg_min,q1,(,0.0,1.0,],"medications_labetalol_mg_min_(0.0,1.0]",0,,,,,,
medications,labetalol_mg_min,zero,[,0.0,0.0,],"medications_labetalol_mg_min_[0.0,0.0]",1,,,zero_token,,,
medications,labetalol_mg_min,q2,(,1.0,1.5,],"medications_labetalol_mg_min_(1.0,1.5]",0,,,,,,
medications,labetalol_mg_min,q4,[,2.0,2.0,],"medications_labetalol_mg_min_[2.0,2.0]",1,,,,,,
medications,labetalol_mg_min,q5,(,2.0,2.5,],"medications_labetalol_mg_min_(2.0,2.5]",0,,,,,,
medications,labetalol_mg_min,q6,(,2.5,3.0,],"medications_labetalol_mg_min_(2.5,3.0]",0,,,,,,
medications,labetalol_mg_min,q7,(,3.0,4.0,],"medications_labetalol_mg_min_(3.0,4.0]",0,,,,,,
medications,labetalol_mg_min,q8,(,4.0,5.0,],"medications_labetalol_mg_min_(4.0,5.0]",0,,,,,,
medications,labetalol_mg_min,q9,(,5.0,10.0,],"medications_labetalol_mg_min_(5.0,10.0]",0,,,,,,
medications,lidocaine_mg_min,q1,(,0.0,0.5,),"medications_lidocaine_mg_min_(0.0,0.5)",0,,,,,,
medications,lidocaine_mg_min,zero,[,0.0,0.0,],"medications_lidocaine_mg_min_[0.0,0.0]",1,,,zero_token,,,
medications,lidocaine_mg_min,q2,[,0.5,0.5,],"medications_lidocaine_mg_min_[0.5,0.5]",1,,,,,,
medications,lidocaine_mg_min,q3,(,0.5,1.0,),"medications_lidocaine_mg_min_(0.5,1.0)",0,,,,,,
medications,lidocaine_mg_min,q4,[,1.0,1.0,],"medications_lidocaine_mg_min_[1.0,1.0]",1,,,,,,
medications,lidocaine_mg_min,q8,(,1.0,2.0,],"medications_lidocaine_mg_min_(1.0,2.0]",0,,,,,,
medications,lidocaine_mg_min,q9,(,2.0,99999.0,],"medications_lidocaine_mg_min_(2.0,99999.0]",0,1.0,1.0,added,160.0,1.0,med_lidocaine_q9
medications,lorazepam_mg_hr,zero,[,0.0,0.0,],"medications_lorazepam_mg_hr_[0.0,0.0]",1,,,zero_token,,,
medications,lorazepam_mg_hr,q2,[,1.0,1.0,],"medications_lorazepam_mg_hr_[1.0,1.0]",1,,,,,,
medications,lorazepam_mg_hr,q3,(,1.0,2.0,],"medications_lorazepam_mg_hr_(1.0,2.0]",0,,,,,,
medications,lorazepam_mg_hr,q4,(,2.0,3.0,],"medications_lorazepam_mg_hr_(2.0,3.0]",0,,,,,,
medications,lorazepam_mg_hr,q5,(,3.0,3.5,],"medications_lorazepam_mg_hr_(3.0,3.5]",0,,,,,,
medications,lorazepam_mg_hr,q6,(,3.5,4.5,],"medications_lorazepam_mg_hr_(3.5,4.5]",0,,,,,,
medications,lorazepam_mg_hr,q7,(,4.5,6.0,],"medications_lorazepam_mg_hr_(4.5,6.0]",0,,,,,,
medications,lorazepam_mg_hr,q8,(,6.0,8.0,],"medications_lorazepam_mg_hr_(6.0,8.0]",0,,,,,,
medications,lorazepam_mg_hr,q9,(,8.0,20.0,],"medications_lorazepam_mg_hr_(8.0,20.0]",0,,,,,,
medications,midazolam_mg_hr,q0,(,0.0,0.5,],"medications_midazolam_mg_hr_(0.0,0.5]",0,,,,,,
medications,midazolam_mg_hr,zero,[,0.0,0.0,],"medications_midazolam_mg_hr_[0.0,0.0]",1,,,zero_token,,,
medications,midazolam_mg_hr,q1,(,0.5,2.0,],"medications_midazolam_mg_hr_(0.5,2.0]",0,,,,,,
medications,midazolam_mg_hr,q2,(,2.0,3.0,],"medications_midazolam_mg_hr_(2.0,3.0]",0,,,,,,
medications,midazolam_mg_hr,q3,(,3.0,5.0,],"medications_midazolam_mg_hr_(3.0,5.0]",0,,,,,,
medications,midazolam_mg_hr,q4,(,5.0,6.0,],"medications_midazolam_mg_hr_(5.0,6.0]",0,,,,,,
medications,midazolam_mg_hr,q5,(,6.0,8.0,],"medications_midazolam_mg_hr_(6.0,8.0]",0,,,,,,
medications,midazolam_mg_hr,q6,(,8.0,10.9,],"medications_midazolam_mg_hr_(8.0,10.9]",0,,,,,,
medications,midazolam_mg_hr,q7,(,10.9,15.0,],"medications_midazolam_mg_hr_(10.9,15.0]",0,,,,,,
medications,midazolam_mg_hr,q8,(,15.0,26.3,],"medications_midazolam_mg_hr_(15.0,26.3]",0,,,,,,
medications,midazolam_mg_hr,q9,(,26.3,31.6,],"medications_midazolam_mg_hr_(26.3,31.6]",0,1.0,,added,318.0,5.0,med_midazolam_q9
medications,midazolam_mg_hr,q9,(,31.6,44.1,],"medications_midazolam_mg_hr_(31.6,44.1]",0,1.0,,added,320.0,5.0,med_midazolam_q9
medications,midazolam_mg_hr,q9,(,44.1,62.2,],"medications_midazolam_mg_hr_(44.1,62.2]",0,1.0,,added,318.0,5.0,med_midazolam_q9
medications,midazolam_mg_hr,q9,(,62.2,97.3,],"medications_midazolam_mg_hr_(62.2,97.3]",0,1.0,,added,316.0,5.0,med_midazolam_q9
medications,midazolam_mg_hr,q9,(,97.3,1657.4,],"medications_midazolam_mg_hr_(97.3,1657.4]",0,1.0,,added,320.0,5.0,med_midazolam_q9
medications,milrinone_mcg_kg_min,q0,(,0.0,0.125,),"medications_milrinone_mcg_kg_min_(0.0,0.125)",0,,,,,,
medications,milrinone_mcg_kg_min,zero,[,0.0,0.0,],"medications_milrinone_mcg_kg_min_[0.0,0.0]",1,,,zero_token,,,
medications,milrinone_mcg_kg_min,q1,[,0.125,0.125,],"medications_milrinone_mcg_kg_min_[0.125,0.125]",1,,,,,,
medications,milrinone_mcg_kg_min,q2,(,0.125,0.25,),"medications_milrinone_mcg_kg_min_(0.125,0.25)",0,,,,,,
medications,milrinone_mcg_kg_min,q3,[,0.25,0.25,],"medications_milrinone_mcg_kg_min_[0.25,0.25]",0,,,,,,
medications,milrinone_mcg_kg_min,q6,(,0.25,0.375,),"medications_milrinone_mcg_kg_min_(0.25,0.375)",0,,,,,,
medications,milrinone_mcg_kg_min,q7,[,0.375,0.375,],"medications_milrinone_mcg_kg_min_[0.375,0.375]",1,,,,,,
medications,milrinone_mcg_kg_min,q8,(,0.375,0.5,),"medications_milrinone_mcg_kg_min_(0.375,0.5)",0,,,,,,
medications,milrinone_mcg_kg_min,q9,[,0.5,0.5,],"medications_milrinone_mcg_kg_min_[0.5,0.5]",1,1.0,,added,4207.0,5.0,med_milrinone_q9
medications,milrinone_mcg_kg_min,q9,(,0.5,800.0,],"medications_milrinone_mcg_kg_min_(0.5,800.0]",0,1.0,,added,4836.0,5.0,med_milrinone_q9
medications,nicardipine_mg_hr,q1,(,0.0,2.5,],"medications_nicardipine_mg_hr_(0.0,2.5]",0,,,,,,
medications,nicardipine_mg_hr,zero,[,0.0,0.0,],"medications_nicardipine_mg_hr_[0.0,0.0]",1,,,zero_token,,,
medications,nicardipine_mg_hr,q2,(,2.5,5.0,),"medications_nicardipine_mg_hr_(2.5,5.0)",0,,,,,,
medications,nicardipine_mg_hr,q3,[,5.0,5.0,],"medications_nicardipine_mg_hr_[5.0,5.0]",1,,,,,,
medications,nicardipine_mg_hr,q5,(,5.0,7.5,],"medications_nicardipine_mg_hr_(5.0,7.5]",0,,,,,,
medications,nicardipine_mg_hr,q6,(,7.5,10.0,),"medications_nicardipine_mg_hr_(7.5,10.0)",0,,,,,,
medications,nicardipine_mg_hr,q7,[,10.0,10.0,],"medications_nicardipine_mg_hr_[10.0,10.0]",1,,,,,,
medications,nicardipine_mg_hr,q8,(,10.0,12.5,),"medications_nicardipine_mg_hr_(10.0,12.5)",0,,,,,,
medications,nicardipine_mg_hr,q9,[,12.5,12.5,],"medications_nicardipine_mg_hr_[12.5,12.5]",1,1.0,,added,6760.0,5.0,med_nicardipine_q9
medications,nicardipine_mg_hr,q9,(,12.5,15.0,),"medications_nicardipine_mg_hr_(12.5,15.0)",0,1.0,,added,14713.0,5.0,med_nicardipine_q9
medications,nicardipine_mg_hr,q9,[,15.0,15.0,],"medications_nicardipine_mg_hr_[15.0,15.0]",1,1.0,,added,7700.0,5.0,med_nicardipine_q9
medications,nicardipine_mg_hr,q9,(,15.0,800.0,],"medications_nicardipine_mg_hr_(15.0,800.0]",0,1.0,,added,8246.0,5.0,med_nicardipine_q9
medications,nitroprusside_mcg_kg_min,q1,(,0.0,0.15,],"medications_nitroprusside_mcg_kg_min_(0.0,0.15]",0,,,,,,
medications,nitroprusside_mcg_kg_min,zero,[,0.0,0.0,],"medications_nitroprusside_mcg_kg_min_[0.0,0.0]",1,,,zero_token,,,
medications,nitroprusside_mcg_kg_min,q2,(,0.15,0.25,],"medications_nitroprusside_mcg_kg_min_(0.15,0.25]",0,,,,,,
medications,nitroprusside_mcg_kg_min,q3,(,0.25,0.4,],"medications_nitroprusside_mcg_kg_min_(0.25,0.4]",0,,,,,,
medications,nitroprusside_mcg_kg_min,q4,(,0.4,0.5,],"medications_nitroprusside_mcg_kg_min_(0.4,0.5]",0,,,,,,
medications,nitroprusside_mcg_kg_min,q5,(,0.5,0.75,],"medications_nitroprusside_mcg_kg_min_(0.5,0.75]",0,,,,,,
medications,nitroprusside_mcg_kg_min,q6,(,0.75,1.0,],"medications_nitroprusside_mcg_kg_min_(0.75,1.0]",0,,,,,,
medications,nitroprusside_mcg_kg_min,q7,(,1.0,1.5,],"medications_nitroprusside_mcg_kg_min_(1.0,1.5]",0,,,,,,
medications,nitroprusside_mcg_kg_min,q8,(,1.5,2.5,],"medications_nitroprusside_mcg_kg_min_(1.5,2.5]",0,,,,,,
medications,nitroprusside_mcg_kg_min,q9,(,2.5,99999.0,],"medications_nitroprusside_mcg_kg_min_(2.5,99999.0]",0,1.0,1.0,added,79.0,1.0,med_nitroprusside_q9
medications,norepinephrine_mcg_kg_min,q0,(,0.0,0.013,],"medications_norepinephrine_mcg_kg_min_(0.0,0.013]",0,,,,,,
medications,norepinephrine_mcg_kg_min,zero,[,0.0,0.0,],"medications_norepinephrine_mcg_kg_min_[0.0,0.0]",1,,,zero_token,,,
medications,norepinephrine_mcg_kg_min,q1,(,0.013,0.03,],"medications_norepinephrine_mcg_kg_min_(0.013,0.03]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q2,(,0.03,0.046,],"medications_norepinephrine_mcg_kg_min_(0.03,0.046]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q3,(,0.046,0.063,],"medications_norepinephrine_mcg_kg_min_(0.046,0.063]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q4,(,0.063,0.083,],"medications_norepinephrine_mcg_kg_min_(0.063,0.083]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q5,(,0.083,0.11,],"medications_norepinephrine_mcg_kg_min_(0.083,0.11]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q6,(,0.11,0.147,],"medications_norepinephrine_mcg_kg_min_(0.11,0.147]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q7,(,0.147,0.206,],"medications_norepinephrine_mcg_kg_min_(0.147,0.206]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q8,(,0.206,0.323,],"medications_norepinephrine_mcg_kg_min_(0.206,0.323]",0,,,,,,
medications,norepinephrine_mcg_kg_min,q9,(,0.323,0.365,],"medications_norepinephrine_mcg_kg_min_(0.323,0.365]",0,1.0,,added,9439.0,5.0,med_norepinephrine_q9
medications,norepinephrine_mcg_kg_min,q9,(,0.3655,0.421,],"medications_norepinephrine_mcg_kg_min_(0.3655,0.421]",0,1.0,,added,9436.0,5.0,med_norepinephrine_q9
medications,norepinephrine_mcg_kg_min,q9,(,0.421,0.508,],"medications_norepinephrine_mcg_kg_min_(0.421,0.508]",0,1.0,,added,9431.0,5.0,med_norepinephrine_q9
medications,norepinephrine_mcg_kg_min,q9,(,0.508,0.673,],"medications_norepinephrine_mcg_kg_min_(0.508,0.673]",0,1.0,,added,9439.0,5.0,med_norepinephrine_q9
medications,norepinephrine_mcg_kg_min,q9,(,0.673,99999.0,],"medications_norepinephrine_mcg_kg_min_(0.673,99999.0]",0,1.0,1.0,added,9436.0,5.0,med_norepinephrine_q9
medications,pentobarbital_mcg_kg_hr,q0,(,0.0,200.0,],"medications_pentobarbital_mcg_kg_hr_(0.0,200.0]",0,,,,,,
medications,pentobarbital_mcg_kg_hr,zero,[,0.0,0.0,],"medications_pentobarbital_mcg_kg_hr_[0.0,0.0]",1,,,zero_token,,,
medications,pentobarbital_mcg_kg_hr,q1,(,200.0,500.0,],"medications_pentobarbital_mcg_kg_hr_(200.0,500.0]",0,,,,,,
medications,pentobarbital_mcg_kg_hr,q2,(,500.0,1000.0,),"medications_pentobarbital_mcg_kg_hr_(500.0,1000.0)",0,,,,,,
medications,pentobarbital_mcg_kg_hr,q3,[,1000.0,1000.0,],"medications_pentobarbital_mcg_kg_hr_[1000.0,1000.0]",1,,,,,,
medications,pentobarbital_mcg_kg_hr,q5,(,1000.0,1500.0,],"medications_pentobarbital_mcg_kg_hr_(1000.0,1500.0]",0,,,,,,
medications,pentobarbital_mcg_kg_hr,q6,(,1500.0,2000.0,],"medications_pentobarbital_mcg_kg_hr_(1500.0,2000.0]",0,,,,,,
medications,pentobarbital_mcg_kg_hr,q7,(,2000.0,2499.9,],"medications_pentobarbital_mcg_kg_hr_(2000.0,2499.9]",0,,,,,,
medications,pentobarbital_mcg_kg_hr,q8,(,2499.9,3000.0,],"medications_pentobarbital_mcg_kg_hr_(2499.9,3000.0]",0,,,,,,
medications,pentobarbital_mcg_kg_hr,q9,(,3000.0,99999.0,],"medications_pentobarbital_mcg_kg_hr_(3000.0,99999.0]",0,,1.0,,,,
medications,phenylephrine_mcg_kg_min,q0,(,0.0,0.13,],"medications_phenylephrine_mcg_kg_min_(0.0,0.13]",0,,,,,,
medications,phenylephrine_mcg_kg_min,zero,[,0.0,0.0,],"medications_phenylephrine_mcg_kg_min_[0.0,0.0]",1,,,zero_token,,,
medications,phenylephrine_mcg_kg_min,q1,(,0.13,0.288,],"medications_phenylephrine_mcg_kg_min_(0.13,0.288]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q2,(,0.288,0.418,],"medications_phenylephrine_mcg_kg_min_(0.288,0.418]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q3,(,0.418,0.614,],"medications_phenylephrine_mcg_kg_min_(0.418,0.614]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q4,(,0.614,0.862,],"medications_phenylephrine_mcg_kg_min_(0.614,0.862]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q5,(,0.862,1.177,],"medications_phenylephrine_mcg_kg_min_(0.862,1.177]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q6,(,1.177,1.589,],"medications_phenylephrine_mcg_kg_min_(1.177,1.589]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q7,(,1.589,2.199,],"medications_phenylephrine_mcg_kg_min_(1.589,2.199]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q8,(,2.199,3.205,],"medications_phenylephrine_mcg_kg_min_(2.199,3.205]",0,,,,,,
medications,phenylephrine_mcg_kg_min,q9,(,3.205,3.49,],"medications_phenylephrine_mcg_kg_min_(3.205,3.49]",0,1.0,,added,1082.0,5.0,med_phenylephrine_q9
medications,phenylephrine_mcg_kg_min,q9,(,3.49,3.816,],"medications_phenylephrine_mcg_kg_min_(3.49,3.816]",0,1.0,,added,1070.0,5.0,med_phenylephrine_q9
medications,phenylephrine_mcg_kg_min,q9,(,3.816,4.291,],"medications_phenylephrine_mcg_kg_min_(3.816,4.291]",0,1.0,,added,1078.0,5.0,med_phenylephrine_q9
medications,phenylephrine_mcg_kg_min,q9,(,4.291,4.98,],"medications_phenylephrine_mcg_kg_min_(4.291,4.98]",0,1.0,,added,1081.0,5.0,med_phenylephrine_q9
medications,phenylephrine_mcg_kg_min,q9,(,4.98,27.747,],"medications_phenylephrine_mcg_kg_min_(4.98,27.747]",0,1.0,,added,1069.0,5.0,med_phenylephrine_q9
medications,procainamide_mg_min,q1,(,0.0,0.5,],"medications_procainamide_mg_min_(0.0,0.5]",0,,,,,,
medications,procainamide_mg_min,zero,[,0.0,0.0,],"medications_procainamide_mg_min_[0.0,0.0]",1,,,zero_token,,,
medications,procainamide_mg_min,q3,[,1.0,1.0,],"medications_procainamide_mg_min_[1.0,1.0]",1,,,,,,
medications,procainamide_mg_min,q6,(,1.0,1.5,],"medications_procainamide_mg_min_(1.0,1.5]",0,,,,,,
medications,procainamide_mg_min,q8,[,2.0,2.0,],"medications_procainamide_mg_min_[2.0,2.0]",1,,,,,,
medications,procainamide_mg_min,q9,(,2.0,4.0,],"medications_procainamide_mg_min_(2.0,4.0]",0,,,,,,
medications,propofol_mcg_kg_min,q0,(,0.0,5.0,],"medications_propofol_mcg_kg_min_(0.0,5.0]",0,,,,,,
medications,propofol_mcg_kg_min,zero,[,0.0,0.0,],"medications_propofol_mcg_kg_min_[0.0,0.0]",1,,,zero_token,,,
medications,propofol_mcg_kg_min,q1,(,5.0,10.0,],"medications_propofol_mcg_kg_min_(5.0,10.0]",0,,,,,,
medications,propofol_mcg_kg_min,q2,(,10.0,20.0,),"medications_propofol_mcg_kg_min_(10.0,20.0)",0,,,,,,
medications,propofol_mcg_kg_min,q3,[,20.0,20.0,],"medications_propofol_mcg_kg_min_[20.0,20.0]",1,,,,,,
medications,propofol_mcg_kg_min,q4,(,20.0,30.0,],"medications_propofol_mcg_kg_min_(20.0,30.0]",0,,,,,,
medications,propofol_mcg_kg_min,q5,(,30.0,35.0,],"medications_propofol_mcg_kg_min_(30.0,35.0]",0,,,,,,
medications,propofol_mcg_kg_min,q6,(,35.0,40.0,],"medications_propofol_mcg_kg_min_(35.0,40.0]",0,,,,,,
medications,propofol_mcg_kg_min,q7,(,40.0,50.0,],"medications_propofol_mcg_kg_min_(40.0,50.0]",0,,,,,,
medications,propofol_mcg_kg_min,q8,(,50.0,60.0,),"medications_propofol_mcg_kg_min_(50.0,60.0)",0,,,,,,
medications,propofol_mcg_kg_min,q9,[,60.0,60.0,],"medications_propofol_mcg_kg_min_[60.0,60.0]",1,1.0,,added,4999.0,5.0,med_propofol_q9
medications,propofol_mcg_kg_min,q9,(,60.0,65.0,],"medications_propofol_mcg_kg_min_(60.0,65.0]",0,1.0,,added,8691.0,5.0,med_propofol_q9
medications,propofol_mcg_kg_min,q9,(,65.0,67.0,],"medications_propofol_mcg_kg_min_(65.0,67.0]",0,1.0,,added,8251.0,5.0,med_propofol_q9
medications,propofol_mcg_kg_min,q9,(,67.0,70.0,],"medications_propofol_mcg_kg_min_(67.0,70.0]",0,1.0,,added,9332.0,5.0,med_propofol_q9
medications,propofol_mcg_kg_min,q9,(,70.0,1000.0,],"medications_propofol_mcg_kg_min_(70.0,1000.0]",0,1.0,,added,4910.0,5.0,med_propofol_q9
medications,remifentanil_mcg_kg_min,q1,(,0.0,0.05,],"medications_remifentanil_mcg_kg_min_(0.0,0.05]",0,,,,,,
medications,remifentanil_mcg_kg_min,zero,[,0.0,0.0,],"medications_remifentanil_mcg_kg_min_[0.0,0.0]",1,,,zero_token,,,
medications,remifentanil_mcg_kg_min,q1,(,0.05,0.21,],"medications_remifentanil_mcg_kg_min_(0.05,0.21]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q2,(,0.21,0.36,],"medications_remifentanil_mcg_kg_min_(0.21,0.36]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q3,(,0.36,0.52,],"medications_remifentanil_mcg_kg_min_(0.36,0.52]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q4,(,0.52,0.68,],"medications_remifentanil_mcg_kg_min_(0.52,0.68]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q5,(,0.68,0.83,],"medications_remifentanil_mcg_kg_min_(0.68,0.83]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q6,(,0.83,0.99,],"medications_remifentanil_mcg_kg_min_(0.83,0.99]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q7,(,0.99,1.14,],"medications_remifentanil_mcg_kg_min_(0.99,1.14]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q8,(,1.14,1.3,],"medications_remifentanil_mcg_kg_min_(1.14,1.3]",0,,1.0,,,,
medications,remifentanil_mcg_kg_min,q9,(,1.3,99999.0,],"medications_remifentanil_mcg_kg_min_(1.3,99999.0]",0,,1.0,,,,
medications,rocuronium_mcg_kg_min,q1,(,0.0,1.5,],"medications_rocuronium_mcg_kg_min_(0.0,1.5]",0,,,,,,
medications,rocuronium_mcg_kg_min,zero,[,0.0,0.0,],"medications_rocuronium_mcg_kg_min_[0.0,0.0]",1,,,zero_token,,,
medications,rocuronium_mcg_kg_min,q2,(,1.5,3.5,],"medications_rocuronium_mcg_kg_min_(1.5,3.5]",0,,,,,,
medications,rocuronium_mcg_kg_min,q3,(,3.5,5.0,],"medications_rocuronium_mcg_kg_min_(3.5,5.0]",0,,,,,,
medications,rocuronium_mcg_kg_min,q4,(,5.0,8.0,],"medications_rocuronium_mcg_kg_min_(5.0,8.0]",0,,,,,,
medications,rocuronium_mcg_kg_min,q6,(,8.0,10.0,),"medications_rocuronium_mcg_kg_min_(8.0,10.0)",0,,,,,,
medications,rocuronium_mcg_kg_min,q7,[,10.0,10.0,],"medications_rocuronium_mcg_kg_min_[10.0,10.0]",1,,,,,,
medications,rocuronium_mcg_kg_min,q9,(,10.0,99999.0,],"medications_rocuronium_mcg_kg_min_(10.0,99999.0]",0,,,,,,
medications,vasopressin_u_min,q2,(,0.0,0.04,),"medications_vasopressin_u_min_(0.0,0.04)",0,,1.0,,,,
medications,vasopressin_u_min,zero,[,0.0,0.0,],"medications_vasopressin_u_min_[0.0,0.0]",1,,1.0,zero_token,,,
medications,vasopressin_u_min,q3,[,0.04,0.04,],"medications_vasopressin_u_min_[0.04,0.04]",1,,1.0,,,,
medications,vasopressin_u_min,q4,(,0.04,99999.0,],"medications_vasopressin_u_min_(0.04,99999.0]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q0,(,0.0,0.8,],"medications_vecuronium_mcg_kg_min_(0.0,0.8]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,zero,[,0.0,0.0,],"medications_vecuronium_mcg_kg_min_[0.0,0.0]",1,,1.0,zero_token,,,
medications,vecuronium_mcg_kg_min,q1,(,0.8,0.85,],"medications_vecuronium_mcg_kg_min_(0.8,0.85]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q2,(,0.85,0.9,],"medications_vecuronium_mcg_kg_min_(0.85,0.9]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q3,(,0.9,0.95,],"medications_vecuronium_mcg_kg_min_(0.9,0.95]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q4,(,0.95,1.0,],"medications_vecuronium_mcg_kg_min_(0.95,1.0]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q5,(,1.0,1.05,],"medications_vecuronium_mcg_kg_min_(1.0,1.05]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q6,(,1.05,1.1,],"medications_vecuronium_mcg_kg_min_(1.05,1.1]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q7,(,1.1,1.15,],"medications_vecuronium_mcg_kg_min_(1.1,1.15]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q8,(,1.15,1.2,],"medications_vecuronium_mcg_kg_min_(1.15,1.2]",0,,1.0,,,,
medications,vecuronium_mcg_kg_min,q9,(,1.2,99999.0,],"medications_vecuronium_mcg_kg_min_(1.2,99999.0]",0,,1.0,,,,
respiratory_support,fio2_set,zero,[,0.0,0.0,],"respiratory_support_fio2_set_[0.0,0.0]",1,,,zero_token,,,
